1871,Uniwell,Sys 15 I.F. Board,,92,,,,,12,
1872,Electrowide,486 SX25 Base Computer,,92,S930623,3,,03/05/1997 00:00:00,12,
1873,Uniwell,Multiplexer,,92,,,,,12,
1874,Uniwell,Tillmaster 1 S/Ware,,92,,,,,12,
1875,Uniwell,UX50-02,,92,50305874,1,,07/04/1995 00:00:00,12,
1876,Uniwell,UX50-02 Cash Reg,,92,50808804,1,,11/17/1995 00:00:00,12,
1877,Uniwell,UX50-02 Cash Reg,,92,40902611,1,,,12,
1878,Lamps,VIR 50w Infra Red,,92,1036,2,,05/29/1997 00:00:00,12,
1879,Lamp,Infra Red VIR 50w,,92,1044,2,,05/29/1997 00:00:00,12,
1880,Lamp,Infra Red VIR 50w,,92,1048,2,,05/29/1997 00:00:00,12,
1881,Robot,SMX96 Colour multiplexor,,92,512627-018  VC785,2,,05/29/1997 00:00:00,12,
1882,VCL 853P,Colour camera,,92,VC774,2,,05/29/1997 00:00:00,12,
1883,Amstrad,CTV,,92,05700380 (VC759),2,,05/29/1997 00:00:00,12,
1884,Video,VC1100,,92,61200028 (VC781),2,,05/29/1997 00:00:00,12,
1885,VC103P,B/w PIR camera,,92,VC751,2,,05/29/1997 00:00:00,12,
1886,VC103P,B/w PIR camera,,92,VC752,2,,05/29/1997 00:00:00,12,
1887,VC103P,B/w PIR camera,,92,VC753,2,,05/29/1997 00:00:00,12,
1888,PANASONIC,WVBP120/B B/W CAMERA,,92,71D03775 (VC766),2,,06/27/1997 00:00:00,12,
1889,Panasonic,WVBP120/B B/W camera,,92,6XD04621 (VC768),2,,06/27/1997 00:00:00,12,
1890,Panasonic,WVBP120/B   B/W Camera,,92,6YD07136 (VC767),2,,06/27/1997 00:00:00,12,
1891,Uniwell,U 200 CASH REGISTER,,92,700088,1,,11/11/1997 00:00:00,12,
1892,Videcon,12UDC Colour camera,,92,805269 (VC1258),2,,04/30/1999 00:00:00,12,
1893,VCL,Team EX330,,92,D05070045,2,,05/26/1999 00:00:00,12,
1894,VCL,T330C 12v B/W Camera,,92,A90110175G,2,,05/26/1999 00:00:00,12,
1895,VCL,12v Colour Camera,,92,A90510288g (VC1340),2,,05/26/1999 00:00:00,12,
1896,VCL,2 way switcher,,92,D05200160 (VC1333),2,,05/26/1999 00:00:00,12,
1904,Modem,@ Mary Street,,92,01090000469336628,5,,04/22/1996 00:00:00,12,
1905,Modem,@ Commercial St,,92,0109000046936630,1,,04/22/1996 00:00:00,12,
1912,AMICA,PT600 TOUCH TERMINAL,AMICA,75,00EOC5352BC6,1,,,12,
1914,AMICA,PT600 TOUCH TERMINAL,AMICA,75,00EOC5352D69,5,,07/10/1996 00:00:00,12,
1915,Sharp,1875,,92,,1,,,12,
1916,Sharp,1875,,92,,1,,,12,
1917,Sharp,1910,,92,,,,,12,
1918,Sharp,1875,,92,5901185Y,,,,12,
1919,Sharp,Cash Register 1772S,,92,89000362,1,,,12,
1920,Uniwell (Out of hours),Sys 3,,92,,1,,,12,
1921,Uniwell,Sys 3330 & Comms,,92,07824802,1,,,12,
1922,Uniwell (Out of hours),Sys 4000 M.S.+ Comms,,92,21214201,1,,,12,
1923,Pace Ultralink 2400 (Out of ho,Modem R11,,92,0229QJ0093,5,,,12,
1924,RS422 Board (Out of hours),inside PC,,92,,5,,,12,
1925,Data  Switch,R.I.,,92,,5,,,12,
1926,Uniwell (Rec) Out of Hours,UX70-01,,92,50808847,1,,12/01/1995 00:00:00,12,
1927,Uniwell (Out of hours),4000 Bar Application,,92,50646296,1,,12/01/1995 00:00:00,12,
1952,Uniwell,Sys 17 H. Scanner,,92,74184707,,,,12,
1953,Sharp,1872,,92,,,,,12,
1954,Uniwell,Sys 15,,92,,,,,12,
1955,Uniwell,Sys 15,,92,,,,,12,
1956,Uniwell,UX50 Cash Register,,92,31200537,1,,03/11/1994 00:00:00,12,
1957,Uniwell,TP600 Printer,,92,20045010,1,,03/11/1994 00:00:00,12,
1958,Uniwell See notes,Sys 15,,92,,,,,12,
1959,Uniwell,System 16,,92,63443410,,,,12,
1960,Geller,6600 Cash Register,,92,5012006 (ST2868),1,,06/13/1997 00:00:00,12,
1961,Geller,6600 Cash Register,,92,5012078 (ST2866),1,,06/13/1997 00:00:00,12,
1962,Uniwell (See Notes),Sys 16,,92,85722207,1,,,12,
1963,Uniwell,Sys 16,,92,,1,,,12,
1964,Uniwell (Mandela Bar,Sys 4000,,92,21958708,,,10/14/1992 00:00:00,12,
1965,Keypos,451,,92,90730234,,,10/09/1992 00:00:00,12,
1966,Uniwell,4000,,92,86222311,,,05/14/1993 00:00:00,12,
1967,Uniwell IDivas Bar),UN750  Cash Register,,92,80222474 (ST3064),1,,04/16/2003 00:00:00,12,
1968,Uniwell (Divas Bar),UN750 Cash Register,,92,80222472 (ST3062),1,,04/16/2003 00:00:00,12,
1969,Computer 2000(Divas Bar),Robotics Sportster Flash Modem,,92,21K127A7QGRP (ST3015),5,,03/16/1998 00:00:00,12,
1970,Uniwell (Hendrefoilan Bar),UN750 Cash Register,,92,80323178 (ST3097),1,,04/16/2003 00:00:00,12,
1971,Uniwell (Hendrefoilan Bar),UN750 cash Register,,92,80323177 (ST3098),1,,03/16/1998 00:00:00,12,
1972,Computer 200 (Hendrefoilan Bar,Robotics Sportster Flash Modem,,92,21K12797PR8T (ST3013),5,,03/16/1998 00:00:00,12,
1973,Uniwell (Divas Bar),UN750 Cash Register,,92,40702349 (ST3193),1,,09/23/1998 00:00:00,12,
1974,Stockmaster,Windows Software,,92,,4,,,12,
1975,Uniwell,Sys 17,,92,85563606,,,,12,
1976,Uniwell,Sys 17,,92,85697107,,,,12,
1977,Sharp,1772S,,92,89000584,,,,12,
1978,Decimo,101HPS,,92,,,,,12,
1979,Uniwell,Sys 16A (See Notes),,92,86026809,,,,12,
1980,Uniwell,Sys 16A,,92,86023509,,,,12,
1981,Samsung,SPC 3000  Computer,,92,,,,,12,
1982,,Data switch,,92,,,,,12,
1983,Tillmaster,Software,,92,,,,,12,
1984,Samsung,200,,92,03050453,,,,12,
1985,Sharp,1772,,92,89001880,,,,12,
1986,Sharp,1772,,92,99001181,,,,12,
1987,Sharp,1772,,92,99001112,,,,12,
1988,Tec,MA 225,,92,109144,,,,12,
1989,Sharp,1910,,92,80011404,,,,12,
1990,Sharp,1075,,92,79000119,,,,12,
1991,Sharp,1076,,92,89001191,,,,12,
1992,Uniwell,Sys 17,,92,86031109,,,,12,
1993,Sharp,2908,,92,89000575,,,,12,
1994,Keypos,451,,92,81230159,,,,12,
1995,Uniwell,Sys 4000,,92,32717503,,,06/15/1993 00:00:00,12,
1996,Uniwell,Sys 4000,,92,32717803,,,06/15/1993 00:00:00,12,
1997,Uniwell,4325  (See Notes),,92,08312205,,,,12,
1998,Uniwell,4325 (See Notes),,92,08795409,,,,12,
1999,Sharp,1772,,92,,,,,12,
2000,Keypos,451,,92,81230195,,,,12,
2001,Samsung,200,,92,03050514,,,,12,
2002,Samsung,200,,92,01050288,,,,12,
2003,Sharp,1772S,,92,89000915,,,,12,
2004,Uniwell,Sys 16A,,92,08167904,,,,12,
2005,Sharp,3630,,92,,,,,12,
2006,Sharp,2905,,92,89002615,,,,36,
2007,Samsung,1710,,92,07050226,,,,12,
2008,Samsung,1710,,92,07050147,,,,12,
2009,Sharp,1910,,92,,,,,12,
2011,Sharp,1910,,92,89005385,,,,12,
2012,Sharp,3630 (See Notes),,92,,,,,12,
2013,Sharp,3630,,92,,,,,12,
2014,Sharp,2371,,92,69002526,,,,12,
2015,Uniwell,Sys 3,,92,63370509,,,,12,
2016,Sharp,1772S,,92,89000915,,,,12,
2017,Sanyo,700,,92,,,,,12,
2018,Samsung,200,,92,10050100,,,,12,
2019,Sweda,2550,,92,,,,,12,
2020,Sharp,1076,,92,89001373,,,,12,
2021,Sharp,1076,,92,89002353,,,,12,
2022,Sharp,1076,,92,89000586Y,,,,12,
2023,Sharp,1076,,92,89001321,,,,12,
2024,Sharp,2980,,92,59002030,,,,12,
2025,Uniwell (OUT OF HOURS,Sys 16  COVER),,92,86162210,1,,,6,
2026,Uniwell,Sys 16,,92,86159110,1,,,12,
2027,Uniwell,sx700,,92,,1,,,12,
2028,Uniwell,SX700,,92,,1,,,12,
2029,Uniwell,SX700,,92,,1,,,12,
2030,Uniwell,SX700,,92,,1,,,12,
2031,Uniwell,SX700,,92,,1,,,12,
2032,Uniwell,SX700,,92,,1,,,12,
2033,Epos,Office,,92,,3,,,12,
2035,Computer,,,92,,4,,01/16/2002 00:00:00,12,
2036,Samsung,200,,92,01050533,,,,12,
2037,Uniwell,Sys 16 & RS 232,,92,74438609,,,,12,
2038,Samsung,SPC 3000,,92,,,,,12,
2039,Master Systems,Modem,,92,,,,,12,
2040,Uniwell,T`Master 3,,92,,,,,12,
2041,Duo,Modem,,92,,,,,12,
2042,486SX  25MHZ,Computer,,92,S9455339,,,11/07/1994 00:00:00,12,
2043,Panasonic,KX P4400 Printer,,92,4FMCHF07500,,,11/07/1994 00:00:00,12,
2044,Trust,Monitor,,92,437480036,,,11/07/1994 00:00:00,12,
2045,Software,Windows/Works/Corel3,,92,,,,11/07/1994 00:00:00,12,
2046,Sharp,1772,,92,5000629,,,,12,
2047,Samsung,1710,,92,07050218,,,,12,
2048,Sharp,1772S,,92,89000103,,,,12,
2050,Sharp,4630,,92,59003589,,,,12,
2051,Sharp,1770,,92,99000665,,,,12,
2052,Vista,,,92,,,,09/12/1996 00:00:00,12,
2053,Mono Camera,in PIR Case,,92,VC428,2,,08/15/1996 00:00:00,12,
2054,"9 "" Mono",Monitor,,92,VC428,,,08/15/1996 00:00:00,12,
2055,Tec,MA 135,,92,,,,,12,
2056,Sharp,1910,,92,89006918,,,,12,
2057,Samsung,1710,,92,07050034,,,,12,
2058,Keypos,451,,92,81230108,,,,12,
2059,Sharp,1910,,92,89009728,,,,12,
2060,Keypos (See Notes),6830b,,92,900862,,,,12,
2061,Samsung,1710,,92,01050087,,,,12,
2062,Sharp,1017,,92,89001195,,,,12,
2063,Samsung,1810,,92,10050267,,,,12,
2064,Sharp,1920,,92,79008213,,,,12,
2068,Sharp,1017,,92,89001543,,,,12,
2069,Sharp,1910,,92,,,,,12,
2070,Keypos,408,,92,90270046,,,,12,
2071,Meto,7LB Scale,,92,133709,,,,12,
2072,Sharp,2908,,92,,,,,12,
2073,Uniwell,4000MS,,92,21602004,1,,,12,
2074,Uniwell,Sys 16A,,92,97222208,,,,12,
2075,Sharp,4630,,92,,,,,12,
2076,"1/3"" Colour",Camera,,92,VC8807021,,,01/26/1996 00:00:00,12,
2077,"1/3"" Colour",Camera,,92,VC8807015,,,01/26/1996 00:00:00,12,
2078,"1/3"" Colour",Camera,,92,VC8807020,,,01/26/1996 00:00:00,12,
2079,"1/3"" Colour",Camera,,92,VC8807014,,,01/26/1996 00:00:00,12,
2080,"14"" Colour",Monitor,,92,1411455,,,01/26/1996 00:00:00,12,
2081,Sony Video,Recorder SVT-100p,,92,0012380,,,01/26/1996 00:00:00,12,
2082,Kramplex K9,Colour Multiplexor,,92,9411023,,,01/26/1996 00:00:00,12,
2083,Dummy,Camera   x  2,,92,166  &  167,,,01/26/1996 00:00:00,12,
2084,Tillscan,Sys 16,,92,VC150,,,01/26/1996 00:00:00,12,
2085,Tillscan,Uniwell 4000,,92,VC149,,,01/26/1996 00:00:00,12,
2086,Uniwell,UN7000,,92,,,,05/19/2001 00:00:00,12,
2087,Uniwell,UN7000,,92,,,,03/12/2001 00:00:00,12,
2088,Sharp,1017,,92,89001835,,,,12,
2091,Samsung,1810,,92,H 12050293,,,,12,
2092,Uniwell,SX700,,92,63499411,1,,10/24/2001 00:00:00,12,
2093,Uniwell,R/P,,92,,1,,02/11/2002 00:00:00,12,
2094,OO,,,92,,,,,12,
2095,Samsung,1805,,92,12050437,,,,12,
2096,Monitor,4DGGT,,92,,,,,12,
2097,Monitor,4 DGGT,,92,,,,,12,
2098,Sharp,1772,,92,89000815,,,,12,
2099,Uniwell,4000MS,,92,08448006,,,04/21/1995 00:00:00,12,
2100,Uniwell,4000MS,,92,32512701,,,04/21/1995 00:00:00,12,
2101,Uniwell,1365,,92,32890405,1,,03/06/1999 00:00:00,6,
2102,Uniwell,16A,,92,85442305,,,,12,
2103,Sharp,1772S,,92,59003899,,,,12,
2104,Uniwell,7000,,92,50305970,,,08/25/1995 00:00:00,12,
2105,Uniwell,TP420,,92,40401319,,,09/08/1995 00:00:00,12,
2106,Uniwell,UX7000 Cash Register,,92,61115729 (ST2844),1,,12/17/1997 00:00:00,12,
2107,Uniwell,Kitchen Printer,,92,,5,,12/17/1997 00:00:00,12,
2108,Keypos,451,,92,91130500,,,,12,
2109,Casio,21 ER,,92,,,,,12,
2110,Sharp,1772s,,92,09001932,,,,12,
2111,Sharp,1772s,,92,5900237Y,,,,0,
2112,Sharp,1772S,,92,89000845,,,,12,
2113,Chub,C101,,92,,,,,12,
2114,Keypos,452,,92,90540153,,,,12,
2115,Sharp,?,,92,,,,,12,
2116,Chub,?,,92,,,,,12,
2117,Chub,?,,92,,,,,12,
2118,Chub,?,,92,,,,,12,
2119,Aster,GA 705,,92,1124165,,,,12,
2120,Sharp,1772S,,92,89002761,,,,12,
2121,Uniwell,Sys 17A,,92,85353704,,,,12,
2122,Uniwell,Sys 17A,,92,85351305,,,,12,
2123,Uniwell,Sys 17A,,92,85353504,,,,12,
2124,Uniwell,Slip Printer,,92,,,,,12,
2125,Sharp,1920,,92,89007321,,,,12,
2126,Samsung,20MB Computer + MON,,92,,,,,12,
2127,Dot Matrix,Printer,,92,,,,,12,
2128,Uniwell,Sys 3A,,92,85028902,,,,12,
2129,Uniwell,T/Master Bar Stock,,92,,,,,12,
2130,Uniwell,RS 232 Interface,,92,,,,,12,
2131,Uniwell,UX45 Cash Register,,92,88000664 (ST2999),1,,06/22/1998 00:00:00,12,
2132,Uniwell,UX45 Cash Register,,92,88200858 (ST3137),1,,06/22/1998 00:00:00,12,
2133,Langley,Fujitsu 820 Cash Register,,92,001142 (ST3090),1,,06/22/1998 00:00:00,12,
2134,Uniwell,UX750 Cash register,,92,90932892 (ST3537),1,,10/14/1999 00:00:00,12,
2135,Uniwell,UX750 Cash Register,,92,90932897 (ST3542),1,,10/14/1999 00:00:00,12,
2136,Uniwell,Printer CBM233,,92,9952478 (ST3515),5,,10/14/1999 00:00:00,12,
2137,Uniwell,Adaptor NA710,,92,90602967 (ST3456),5,,10/14/1999 00:00:00,12,
2138,Towa,Prosper NT1081 Cash Register,,92,5035843,1,,10/14/1999 00:00:00,6,
2139,Uniwell,Sys 4325,,92,19847805,,,,12,
2140,Sharp,4630,,92,4900826,,,,3,
2141,Sharp,4630,,92,11050332,,,,12,
2142,Sharp,1910,,92,89012180,,,,12,
2143,Sharp,1017,,92,79000502,,,,12,
2144,Mercury,3200,,92,006496,,,,12,
2145,Sharp,1076,,92,69003723,,,,12,
2146,Sweda,25/10,,92,,,,,12,
2147,Sharp,2908,,92,6900051,,,,12,
2148,Sharp,1875,,92,,,,,12,
2149,Uniwell,4325,,92,10606610,,,,12,
2150,Uniwell,4325,,92,10605810,,,,12,
2151,Redstone,20HD Computer,,92,240612,,,,12,
2152,Uniwell,T`Master 1,,92,1Q42,,,,12,
2153,Uniwell (Config B),4325 (See Notes),,92,19771505,,,,12,
2154,Uniwell,4000,,92,21402302,,,,12,
2155,Sharp,1875,,92,,,,,12,
2156,Sharp,1910,,92,89009898,,,,12,
2157,Uniwell,Sys 3A,,92,6348011,,,,12,
2158,,,,92,,1,,,,
2159,VARIPOS,TT5000 TOUCH TERMINAL,VARIPOS,56,804000155,1,,,12,
2160,Orient,Printer,Orient,13,,1,,12/12/1993 00:00:00,12,
2161,Sharp,1875,,92,6900866Y,,,,12,
2162,Sharp,2371,,92,,,,,12,
2163,Sharp,2770,,92,4900043Y,,,,12,
2164,Sharp,2370,,92,,1,,,12,
2165,Sharp,1076,,92,6900046Y,,,,12,
2166,Sharp,1910,,92,99000996,,,,12,
2167,Sharp,1076,,92,69003847,,,,12,
2168,Sharp,1910,,92,79000794,,,,12,
2169,Sharp,1875,,92,69013598,,,,12,
2170,Sharp,1910,,92,79002285,,,,12,
2171,Sharp,1910,,92,79014406,,,,12,
2172,Sharp (See Notes),4630,,92,,,,,12,
2173,Sharp,4630,,92,,,,,12,
2174,Keypos,451,,92,81230191,,,,12,
2175,Sharp,1076,,92,69000040,,,,12,
2176,Sharp,2371,,92,69002046,,,,12,
2177,Sharp,1920,,92,79002899,,,,12,
2182,,,,92,,,,,12,
2183,Sharp,2371,,92,69000016,,,,12,
2184,Sharp,Cash Register,,92,59000707,1,,05/12/1989 00:00:00,12,
2185,Sharp,ER-1077,,92,19003052,,,,12,
2186,Sharp,1076,,92,7900590Y,,,,12,
2187,Samsung,1810,,92,12050550,,,,12,
2188,Sharp,1772S,,92,,,,,12,
2189,Sharp,2371,,92,69000807,,,,12,
2190,Sharp,1076,,92,690003Y,,,,12,
2191,Casio,TK 2000,,92,,,,,12,
2192,Casio,TK 2000,,92,,,,,12,
2193,Casio,TK 2000,,92,,,,,12,
2194,Casio,TK 2000,,92,,,,,12,
2195,Casio,TK 2000,,92,,,,,12,
2196,Casio,TK 2000,,92,,,,,12,
2197,Casio,TK 2000,,92,,,,,12,
2198,Sharp,1017,,92,69002318,,,,12,
2199,Sharp,1076,,92,69000890,,,,12,
2200,Sanyo,02LE,,92,,,,,12,
2201,Sharp,1910,,92,79005024,,,,12,
2202,Uniwell,16A,,92,,,,,12,
2203,Sharp,1910,,92,79000944,,,,12,
2204,Busicom,110,,92,,,,,12,
2205,Busicom,110,,92,,,,,12,
2206,Busicom,110,,92,,,,,12,
2207,Busicom,110,,92,,,,,12,
2208,Busicom,110,,92,,,,,12,
2209,Sharp,ER 1772,,92,19002081,,,,12,
2210,Uniwell  Rosser Bar,4325,,92,22262110,1,,,12,
2211,Uniwell  Rosser Bar,4325,,92,22263010,1,,,12,
2212,Uniwell Penbryn Hall,4325 MS3,,92,33369211,1,,02/08/1994 00:00:00,12,
2213,Uniwell Penbryn Hall,4325 MS3,,92,33370111,1,,02/08/1994 00:00:00,12,
2214,Uniwell Penbryn Hall,4325,,92,40638446,1,,09/27/1994 00:00:00,12,
2215,Sanyo,720,,92,,,,,12,
2216,Sanyo,720,,92,,,,,12,
2217,Sharp,1772S,,92,,,,,12,
2218,Sharp,1875,,92,,,,,12,
2219,Sharp,1911,,92,29004253,,,,12,
2220,Sharp,1017,,92,79007104,,,,12,
2221,Sweda,2510,,92,,,,,12,
2222,Sharp,1017,,92,79006594,,,,12,
2223,Sharp,1875,,92,69013538,,,,12,
2224,Sharp,3100,,92,79008693,,,,12,
2225,Sharp,Kitchen Printer,,92,,,,,0,
2226,Sharp,1772S,,92,69000178,,,,12,
2227,Sharp,1772,,92,,,,,12,
2228,Sharp,1076,,92,7901584X,1,,,12,
2229,Sharp,2371,,92,69000936,,,,12,
2230,Sharp,1772S,,92,79001485,,,,12,
2231,Sharp,1076,,92,69006462,,,,12,
2232,Sharp,1875,,92,69015227,,,,12,
2233,Sharp,2970,,92,69000721,,,,12,
2234,Sharp,2970,,92,69001648,,,,12,
2235,Sharp,2970,,92,69001548,,,,12,
2236,Sharp,2970,,92,69001538,,,,12,
2237,Sharp,2770,,92,49000409,,,,12,
2238,Sharp,2770,,92,4900121Y,,,,12,
2239,Sharp,2908,,92,,,,,12,
2240,Sharp,2908,,92,,,,,12,
2241,Keypos,6800,,92,900863K,,,,12,
2242,Keypos,6800,,92,900906K,,,,12,
2243,Sharp,1017,,92,79006404,,,,12,
2244,Sharp,ER-1017,,92,19001768,,,,12,
2245,Sharp,1075,,92,,,,,12,
2246,General,G204,,92,,,,,12,
2247,Samsung,1710A,,92,09050159,,,,12,
2251,Monitor,101,,92,,,,,12,
2252,Monitor,503,,92,,,,,12,
2253,Aster,?,,92,,,,,12,
2254,Busicom,?,,92,,,,,12,
2255,Sharp,1920,,92,79002329,,,,12,
2256,Uniwell,Sys 3,,92,,,,,12,
2257,Sanyo,?,,92,,,,,12,
2258,Sharp,1017,,92,89002203,,,,12,
2259,Sharp,1920,,92,79002309,,,,12,
2260,Sharp,1910,,92,79014246,,,,12,
2261,Decimo,Vatman Checkout,,92,,,,,12,
2262,Sharp,1076,,92,,,,,12,
2263,Tec,MA 170,,92,,,,,12,
2264,Sharp,2371,,92,,,,,12,
2265,Sharp,1920,,92,7901601Y,,,,36,
2266,Sharp,4630,,92,,,,,12,
2267,Sharp,4630,,92,,,,,12,
2268,Sharp,1875,,92,69009998,,,,12,
2269,Sharp,1075,,92,49000029,,,,12,
2270,Sharp,1910,,92,7901743Y,,,,12,
2271,Uniwell,Sys 3,,92,62394903,,,,12,
2272,Sharp,1910,,92,7900089,,,,12,
2273,Sharp,2371,,92,69000276,,,,12,
2274,Sharp,ER1911,,92,3800157Y,,,02/24/1993 00:00:00,12,
2275,Sharp,1772S,,92,89001311,,,,12,
2276,Keypos,6800,,92,900902,,,,12,
2277,Sharp,1075,,92,,,,,12,
2278,Sharp,4630,,92,59001427,,,,12,
2279,Sharp,4630 (in M'Chester),,92,89001039,,,,12,
2280,Sharp,1076,,92,69001233,,,,12,
2281,Sharp,1910,,92,89010929,,,,12,
2282,Sharp,1875,,92,69013939,,,,12,
2283,Sharp,1875,,92,,,,,12,
2284,Sharp (SEE NOTES),1875,,92,69012509,,,,12,
2285,Sharp,1076,,92,89001401,,,,12,
2286,Sharp,1076,,92,7900417Y,,,,12,
2287,Sharp,2908,,92,,,,,12,
2289,Sharp,1017,,92,6900673Y,,,,12,
2291,Sharp,1910,,92,79001637,,,,12,
2293,Sharp,1920,,92,79008944,,,,12,
2296,Sharp,1017,,92,69003888,,,,12,
2297,Sharp#,2371,,92,69002626,,,,12,
2298,Sharp,1772,,92,,,,,12,
2299,Sharp,1772,,92,,,,,12,
2300,Uniwell,System 4000 Cash Register,,92,32717503,1,,06/24/1998 00:00:00,12,
2301,Sanyo,02 LE,,92,,,,,12,
2302,Uniwell,Sys 17,,92,74078506,,,,12,
2303,Uniwell,Sys 17,,92,,,,,12,
2304,Sharp,1875,,92,69008158,,,,12,
2305,Sharp,1017,,92,69004714,,,,12,
2306,Sanyo,O2LE,,92,69004714,,,,12,
2307,Sanyo,O2LE,,92,,,,,12,
2308,Uniwell,16A,,92,86163310,,,,12,
2309,Uniwell,16A,,92,,,,,12,
2310,Uniwell,Sys 3A,,92,63512411,,,,12,
2311,Geller,910,,92,,,,,12,
2312,Sharp,1920,,92,79006132,,,,12,
2313,Uniwell,Sys 16A,,92,85358804,,,,12,
2314,Sharp,3100,,92,,1,,08/06/1996 00:00:00,12,
2315,Uniwell,UX50-02,,92,60311813,1,,07/26/1996 00:00:00,12,
2316,Uniwell,US50-02,,92,60311821,1,,07/26/1996 00:00:00,12,
2317,Sharp,1910,,92,89019137,,,,12,
2318,Sharp,1910,,92,89009638,,,,12,
2319,Uniwell,Sys 4325 (Config B),,92,10561410,1,,,12,
2320,Uniwell,Sys 4325 (Config B),,92,10563710,1,,,12,
2321,Uniwell,Sys 4325 (Config B),,92,10561710,1,,,12,
2322,Uniwell,Sys 4325 (Config B),,92,10559010,1,,,12,
2323,Star LC-20 (OUT OF HOURS),Multifont Printer,,92,513010762376,5,,,12,
2324,Tillmaster  (OUT OF HOURS),Stock Package,,92,,5,,,12,
2325,Osicom  (OUT OF HOURS ),286112  Computer,,92,SL12I140268,3,,,12,
2326,Samsung  (OUT OF HOURS),Colour Monitor,,92,M15 D104 10 9715,5,,,12,
2327,Monochrome,Camera in PIR Case,,92,VC438,2,,07/24/1996 00:00:00,12,
2328,Monochrome,Camera in PIR Case,,92,VC439,2,,07/24/1996 00:00:00,12,
2329,4 Way Camera,Switcher,,92,VC441,,,07/24/1996 00:00:00,12,
2330,Sony  24 hour,Video Recorder,,92,0016892-C,2,,07/24/1996 00:00:00,12,
2331,Tillscan,for 4000,,92,VC443,2,,07/24/1996 00:00:00,12,
2332,Black & White,Monitor,,92,603ne05532,2,,07/31/1996 00:00:00,12,
2333,Uniwell,UN750,,92,,,,03/21/2000 00:00:00,12,
2334,Uniwell,UN750,,92,,1,,03/21/2000 00:00:00,12,
2335,Sharp,2908,,92,,,,,12,
2336,Samsung,1710A,,92,09050169,,,,12,
2337,Tec,MA 115,,92,,,,,12,
2338,Sharp,1076,,92,09050169,,,,12,
2339,Omron,RS 2410,,92,400X30027,1,,03/15/1994 00:00:00,12,
2340,VCL (Neath Road),T350P B/W camera,,92,A90510294G (VC1336),2,,06/08/1999 00:00:00,12,
2341,VCL (Neath Road),350P B.W Camera,,92,A90510287G (VC1335),,,06/08/1999 00:00:00,12,
2342,VCL (Neath Road),T350P B.W Camera,,92,A905102889G (VC1341),2,,06/08/1999 00:00:00,12,
2343,VCL (Neath Road),T-350P B/W Camera,,92,A90510300G (VC1337),2,,06/08/1999 00:00:00,12,
2344,VCL (Neth Road),"14""  Colour Monitor",,92,9904002438 (VC1386),2,,06/08/1999 00:00:00,12,
2345,VCL (Neath Road),1200 Video Recorder,,92,81200114 (VC1332),2,,06/08/1999 00:00:00,12,
2346,VCL (Neath Road),4 Way VSM Multiplexer,,92,66272 (VC1355),2,,06/08/1999 00:00:00,12,
2347,Sharp,2371,,92,6900406,,,,12,
2348,SHARP,1911,,92,0900404X,,,,12,
2349,Sharp,1875,,92,5901423Y,,,,12,
2350,Sharp,1910,,92,7900082Y,,,,12,
2351,Sharp,1772,,92,,,,,12,
2352,Sharp,1910,,92,79005259,,,,12,
2353,Sharp,2770,,92,69000624,,,,12,
2354,Sharp,2905,,92,89001461,,,,12,
2355,Sanyo,O1LD,,92,15202944,,,,12,
2356,Sharp,1875,,92,39001534,,,,12,
2357,Sharp,1875,,92,,,,,12,
2358,SHARP,2371,,92,69002466,,,,12,
2359,Uniwell,UX50,,92,,,,10/03/2000 00:00:00,12,
2360,Uniwell,ux50,,92,,,,10/03/2000 00:00:00,12,
2361,Sharp,1772S,,92,69002618,,,,12,
2362,Sharp,2770,,92,69002618,,,,12,
2363,Sharp,1910,,92,79008783,,,,12,
2364,Sharp,1076,,92,7900401Y,,,,12,
2365,Sharp,1875,,92,7900401Y,,,,12,
2366,Sharp,1076,,92,7901464X,,,,12,
2367,Sharp,1772S,,92,69001624,,,,12,
2368,Sharp,1772,,92,89000849,,,,12,
2369,Sharp,1772,,92,,,,,12,
2370,Sharp,1075,,92,,,,,12,
2371,Sharp,1910,,92,79000119,,,,12,
2372,Sharp,1075,,92,79000119,,,,12,
2373,Keypos,122,,92,81010146,,,,12,
2374,Sharp,1910,,92,89015867,,,,12,
2375,Meto,Scale,,92,146765,,,,12,
2376,Keypos,451,,92,80730096,,,,12,
2377,Keypos,451,,92,80730048,,,,12,
2378,Keypos,451,,92,80730092,,,,12,
2379,Keypos,451,,92,80730027,,,,12,
2380,Sharp,1772S,,92,89001121,,,,12,
2381,Brecknell Scales,110,,92,899G6118-145,,,,12,
2382,Sharp,2905,,92,89002387,,,,12,
2383,Sharp,2908,,92,39001457,,,,12,
2384,Sharp,2908,,92,,,,,12,
2385,Sharp,2908,,92,,,,,12,
2386,Keypos,451,,92,91130412,,,,12,
2387,Uniwell,Sys 16,,92,86222011,,,,12,
2388,Uniwell,Sys 16,,92,86221811,,,,12,
2389,Uniwell,Multiplexer,,92,,,,,12,
2390,Uniwell,Modem (Rec),,92,,,,,12,
2391,Uniwell,RS232 Boards x 2,,92,,,,,12,
2392,Sharp,1910,,92,89012010,,,,12,
2396,Uniwell,Sys 16A,,92,85893908,,,,12,
2397,Samsung,3000 P.C.,,92,174444,,,,12,
2398,Uniwell,T/Master Stock S`tem,,92,Z109,,,,12,
